Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02241ae6b1c68ad33b925f7499aaecc5b5ef4a70540616310427cde269b1f406,2019-12,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Offender given penalty notice
542fb260d16d61113fd3ee6706f3d8a0234a1baa843aad907fc34ab367dadd61,2019-12,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
9bfd7a39dc901d16edc43ba4b6d8f5d1ff70ad7b0d0a64a6acb93feeddf15139,2019-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
f4c7a4a26e5ade250ebb0b4c48316f2012537962b6772d3ea33664bd0936daf6,2019-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
6401fd52bc34ccc0dafdbfff88ccf4e27f4146e5ec36ef1dbb92aca8355f749e,2019-12,Gwent Police,Gwent Police,-3.024709,51.821953,On or near LAUNDRY PLACE,W01001557,Monmouthshire 001C,Offender given a drugs possession warning
ef738e97dadc1015fd0cbd4833ee2ea960b4aaaa7d031007663e17886c88d7d5,2019-12,Gwent Police,Gwent Police,-3.171046,51.802819,On or near INTERMEDIATE ROAD,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
92b083e1e642b9b163df34a786fe313dc453837e5710b9e3c62d579bb156b083,2019-12,Gwent Police,Gwent Police,-2.956455,51.580982,On or near ESCHOL CLOSE,W01001648,Newport 015G,Investigation complete; no suspect identified
496b182fd9f7e2d4715ded135d67e64c2f757688d655b5f4cd6c4f342b6057f6,2019-12,Gwent Police,Gwent Police,-3.219581,51.571672,On or near Pedestrian Subway,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
d0e0fd8dacaf486948b804625d3571c402f4fb65c6313633b1a140d4dcc9e973,2019-12,Gwent Police,Gwent Police,-3.052228,51.644101,On or near NEERINGS,W01001497,Torfaen 011A,Investigation complete; no suspect identified
ac33c22dd80a51f7ef64f49401f6816ce1c8c514f13d7dbb30c3e77593559ea0,2019-12,Gwent Police,Gwent Police,-2.993702,51.600067,On or near THE TURNSTILES,W01001683,Newport 006D,Investigation complete; no suspect identified
5cc3f8197c004ec55a8bcf68b4c6d7f3eb3ae110875f0e23af3d17339eac9507,2019-12,Gwent Police,Gwent Police,-3.211527,51.796412,On or near Parking Area,W01001442,Blaenau Gwent 001C,Investigation complete; no suspect identified
a7c97bb910a852d054ded6d90def6f4c9f08db56a37727ff184b784103bc1391,2019-12,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
51016792b94f4c2f370310bfcf1d3fa3becca9121209358cc98ad5416c13f0b0,2019-12,Gwent Police,Gwent Police,-2.997250,51.588698,On or near Nightclub,W01001685,Newport 014B,Investigation complete; no suspect identified
efdb3060ed0d683d444b033cdf91fbc2f1d8407cd025b227a7b46ddcedd28be3,2019-12,Gwent Police,Gwent Police,-3.055871,51.515892,On or near CHURCH CLOSE,W01001912,Newport 020E,Investigation complete; no suspect identified
215d95491613d4c5acf33e9880624c4901fa34b8755e313a619e8a180dd6ff4e,2019-12,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Investigation complete; no suspect identified
bc32ff8026f413045d4bf442833038f9a55e26bf887bf59c20f3923e08c0145a,2019-12,Gwent Police,Gwent Police,-2.995300,51.574095,On or near MENDALGIEF ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
3e6789294b3dc0b67d40221abd310be10062fed3d2deed9d71b561947af9e65b,2019-12,Gwent Police,Gwent Police,-3.135607,51.647110,On or near Pedestrian Subway,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
635c77cef57afc534d37d53db0b1c0d371ee8150c3440e419425785d51f5f9f0,2019-12,Gwent Police,Gwent Police,-3.020606,51.824668,On or near Supermarket,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
fd2b3ca21f3e5c9ff27fe39f179d877e0cafdaa939ca9873e1c7f524cd45e9ea,2019-12,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Investigation complete; no suspect identified
d4c5db0a9a303a22770d36f10754a8b0a75edc5ce46ebedf88fc21d518a03a43,2019-12,Gwent Police,Gwent Police,-3.010546,51.621278,On or near MALPAS ROAD,W01001505,Torfaen 013B,Investigation complete; no suspect identified
70b0aa88048877a54b246f500c5a8e4c5867225f1913fd419da3a55ec994dbed,2019-12,Gwent Police,Gwent Police,-2.651085,51.616216,On or near Sports/Recreation Area,E01022273,Forest of Dean 010C,Investigation complete; no suspect identified
7bb2872b2598e0407ad20f0127e3025908b905420f0f8a1d3b704fda90fe934a,2019-12,Gwent Police,Gwent Police,-2.989619,51.635366,On or near TRAM LANE,W01001509,Torfaen 013D,Investigation complete; no suspect identified
c0f3aaaf7ec919a5564c5b2731c05d093c7ae362026d3cf0ee3614a30edc3985,2019-12,Gwent Police,Gwent Police,-3.020694,51.653146,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
85303cc6f8c1db0397b009ec536b4dfb25f6958b837b477a33bc235edb155d01,2019-12,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
fcf82ea70b1536d6fdc4e7c9e04cfd43c2e62926085c471108d073b0b6e648c8,2019-12,Gwent Police,Gwent Police,-2.752121,51.590373,On or near Parking Area,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
416af88b8bdc6558191bfe98ddd2c73324e7d10ee6f813c51f27e6a7a293d603,2019-12,Gwent Police,Gwent Police,-2.998208,51.594859,On or near QUEEN'S HILL,W01001681,Newport 006B,Investigation complete; no suspect identified
3055f259efe9ad5df7e745bb0ad8f3786dd19b33ff7922c2ca5f3dbcf19e7cb9,2019-12,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
e58b6065ad7f0c098a97080a4ccc983b168021dddb5ada415d594ce28f209fac,2019-12,Gwent Police,Gwent Police,-3.044056,51.699769,On or near COEDCAE TERRACE,W01001491,Torfaen 004A,Investigation complete; no suspect identified
99dc6d99eb1e02b25a5e470899ef13493410b7aa0d069c313c0da7030b0ce2e6,2019-12,Gwent Police,Gwent Police,-3.035970,51.607335,On or near NIDD CLOSE,W01001619,Newport 003C,Investigation complete; no suspect identified
55b0aa882457c589b89c042f153114e46f392ded4d844fea9762c5e20dea0605,2019-12,Gwent Police,Gwent Police,-3.143671,51.664871,On or near Parking Area,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
22a2ce3b3af4c068b5f56396ba8b62f14e7362b34bc8cc2efcfd20ddb139e0cd,2019-12,Gwent Police,Gwent Police,-3.029222,51.665876,On or near PENYPARC,W01001520,Torfaen 007B,Investigation complete; no suspect identified
7fead9db5004170c185e1cb2dcacc3eef12855df32dc533c987ef656142fe2f1,2019-12,Gwent Police,Gwent Police,-2.965170,51.583617,On or near SOMERTON PARK,W01001643,Newport 013B,Investigation complete; no suspect identified
b8cc3a917f293cac48aa203bc49587ec89220681d3c7764695b9add8cbc6a640,2019-12,Gwent Police,Gwent Police,-2.983208,51.586821,On or near Bus/Coach Station,W01001693,Newport 013E,Investigation complete; no suspect identified
675334bd249018018d7c480abe8c0b0b148c7bc90f9c2ace5e24f341f42caa7e,2019-12,Gwent Police,Gwent Police,-3.212653,51.785943,On or near Petrol Station,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
7f1043a786a1403aadd0fdb79e897d631d951ad00cb5614cacd56cdc4299906f,2019-12,Gwent Police,Gwent Police,-3.212653,51.785943,On or near Petrol Station,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
38eda0386ba7cf4af4f177d224f6f70956f99680eee90372b140cb18a893c87c,2019-12,Gwent Police,Gwent Police,-2.957289,51.612418,On or near HIGH STREET,W01001623,Newport 001A,Investigation complete; no suspect identified
9b19ea803b1587bbf84a801a691f45020c3e0c57f0fdb4885d231d1f6f7a4469,2019-12,Gwent Police,Gwent Police,-2.983208,51.586821,On or near Bus/Coach Station,W01001693,Newport 013E,Investigation complete; no suspect identified
3887f66da70d63cfb0da2238c9c01533fc68f97d365db8e3e0660967f324e9ef,2019-12,Gwent Police,Gwent Police,-3.166170,51.802130,On or near Pedestrian Subway,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
f5b864e42eea852eb3dbe01b87689279e41cc86d7ea9c3be4d285e8989f5e35e,2019-12,Gwent Police,Gwent Police,-3.239679,51.785490,On or near RHOSLAN,W01001473,Blaenau Gwent 003B,Investigation complete; no suspect identified
62463b83336169ccc60199cd4c212791e9367a0936955fcaeaeb1199a89d8230,2019-12,Gwent Police,Gwent Police,-3.210125,51.575843,On or near FARM ROAD,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
aaba19cb91a8ca52b1873dee3b220bdaaf6389568dea14c2739612d69b1a5d2a,2019-12,Gwent Police,Gwent Police,-2.996774,51.576843,On or near SPRING GARDENS,W01001659,Newport 018A,Investigation complete; no suspect identified
367bd516ad5c88af3606a48036857272585abcd31fab225cf3d9e46beb77a5ca,2019-12,Gwent Police,Gwent Police,-3.078144,51.545452,On or near Petrol Station,W01001657,Newport 020C,Investigation complete; no suspect identified
ac783067688ceb1c04e160b37f458cd8e96f4013e65f9ffd5b5a2237de6dfb2d,2019-12,Gwent Police,Gwent Police,-2.971757,51.619034,On or near HIGHFIELD WAY,W01001627,Newport 001E,Investigation complete; no suspect identified
7f6911b4506477ae370fbf6c750e078e67977832acf7199f043c1f3d835057c5,2019-12,Gwent Police,Gwent Police,-3.163899,51.766340,On or near RAILWAY TERRACE,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
7e69b8ae01e70997a02ed8f598366439c8472732653250a2b7ea881aecf97336,2019-12,Gwent Police,Gwent Police,-3.060035,51.645461,On or near TY CANOL WAY,W01001500,Torfaen 011D,Investigation complete; no suspect identified
fee4b4af7436c0a6ea5ed30f3ffc2ed74aa1709731996f556c13242344ce0b06,2019-12,Gwent Police,Gwent Police,-3.012724,51.583495,On or near OMBERSLEY LANE,W01001605,Newport 014A,Investigation complete; no suspect identified
fee2fe0bfdb79909c226772a0f1cda2d1eb6bfbdf10a1162bff84289e48e8bc7,2019-12,Gwent Police,Gwent Police,-3.228599,51.586100,On or near STANLEY DRIVE,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
4985d0385eb32c77498d1b1f27adb0c3937c80632dd03161fc41df29febda776,2019-12,Gwent Police,Gwent Police,-3.222562,51.669786,On or near ISLWYN CLOSE,W01001387,Caerphilly 007C,Investigation complete; no suspect identified
b1729ec26f584f3c3045d7aafca9c13410955953020a0fc31e770094434c2070,2019-12,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
2d1829da2158f872c755e07385b9003b32774f5ad053850cee905b01294c7b70,2019-12,Gwent Police,Gwent Police,-2.933608,51.589411,On or near BROADWOOD CLOSE,W01001666,Newport 010B,Investigation complete; no suspect identified
55447c5a4f10af141da2ef52510a1091958fa5070a73e2978c7c33942fc0b62b,2019-12,Gwent Police,Gwent Police,-2.958003,51.581176,On or near BROOKFIELD CLOSE,W01001648,Newport 015G,Investigation complete; no suspect identified
a1885ed710f078503a0d4b985cd1058cb263a85840c7842a9ab286c9292e634c,2019-12,Gwent Police,Gwent Police,-3.200970,51.703592,On or near BERLLANLWYD AVENUE,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
04de1748f2bb94167abfa1ee7d8cda854434eca4e8366ba315378aa8cc98c801,2019-12,Gwent Police,Gwent Police,-3.218100,51.571849,On or near STATION TERRACE,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
d2c7f48f475d873cd954a9f5bd7aa49f3571a3a85e92fba267c31be7149ec3bb,2019-12,Gwent Police,Gwent Police,-3.246366,51.665624,On or near CHURCH MEADOW,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
320b272462b72430490d7fd2b0cd961664d06c1bb817b257551f72f3da8341a4,2019-12,Gwent Police,Gwent Police,-3.225080,51.676270,On or near Petrol Station,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
5c0fc39580e77ef860caaac365d13eb4287462b2b3aa06432badc6c5f1ac3491,2019-12,Gwent Police,Gwent Police,-3.171805,51.798532,On or near FACTORY ROAD,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
95b9e78ffa1ad883219786995ba2a13a699bb1a8b716a161810e3cd31cd89a59,2019-12,Gwent Police,Gwent Police,-2.712328,51.811718,On or near ALMSHOUSE STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
73a7ee1233908badaf7279899ffd84b75cabd3a683772eb953b8afee3e6fe13f,2019-12,Gwent Police,Gwent Police,-3.133209,51.727068,On or near LOWER CASTLE STREET,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
854dd0d1204900b262d1c417e5e2901f6ea948a43bd79cd51c5dba4e43bdae78,2019-12,Gwent Police,Gwent Police,-2.994307,51.570902,On or near Sports/Recreation Area,W01001660,Newport 018B,Investigation complete; no suspect identified
61f7856c6ac3340d5cbaf2fb9f25134a9ad63e402744a195b78759b6b407a1ed,2019-12,Gwent Police,Gwent Police,-3.054526,51.714430,On or near RIVER ROW,W01001529,Torfaen 003B,Investigation complete; no suspect identified
68bf83671054bf1db80eb8ce33a327b81a40dc85f54f403057b1d51d6d1ea4c2,2019-12,Gwent Police,Gwent Police,-3.017271,51.568026,On or near ST BRIDES CRESCENT,W01001634,Newport 019B,Investigation complete; no suspect identified
fe4f0a325ad160b6ad52661ee9aad1ce2d1e4e59c9e51b393d945cc646fa814d,2019-12,Gwent Police,Gwent Police,-3.014635,51.564317,On or near BEECH GROVE,W01001688,Newport 019C,Investigation complete; no suspect identified
7c70f31f904e809e86e55d56e1e8a292dc57fad2b3b610eb22b5502dd9a097f5,2019-12,Gwent Police,Gwent Police,-3.097035,51.604173,On or near COMMERCIAL LANE,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
8f39e54b5ef65383dbf144f307c76b1f4297bd9dd51ffde3fd0759467fb21fbc,2019-12,Gwent Police,Gwent Police,-3.134286,51.740015,On or near PEN-Y-BONT ROAD,W01001454,Blaenau Gwent 008E,Investigation complete; no suspect identified
1f4ab05043d520bab6609f690a18cb6a2360e9adaf2d5b3116270ac9ecef902e,2019-12,Gwent Police,Gwent Police,-3.234383,51.655671,On or near DERWENDEG AVENUE,W01001363,Caerphilly 012A,Investigation complete; no suspect identified
059943fb94a7e8fd03f98fa7b1f33af6c08cd15a168568514389205b4501e517,2019-12,Gwent Police,Gwent Police,-3.136640,51.735739,On or near NORMAN STREET,W01001455,Blaenau Gwent 008F,Investigation complete; no suspect identified
d7183bcccb9a42f8d1b8e9f8e2c593e9d0a5c7b6276c059527d64018859a363d,2019-12,Gwent Police,Gwent Police,-3.059219,51.710243,On or near MOUNTAIN VIEW ROAD,W01001523,Torfaen 004C,Investigation complete; no suspect identified
80bb7c610c2064de9105bfcb492f7a370fb2a9e80949318dc256ab4f1c8d4960,2019-12,Gwent Police,Gwent Police,-2.940042,51.586401,On or near ERIC COATES CLOSE,W01001668,Newport 010D,Investigation complete; no suspect identified
967fdfe895a726b3fe6cd0fb868c1fa90f4f04891a706922de541590ff0b7034,2019-12,Gwent Police,Gwent Police,-3.223349,51.669463,On or near MILL BROOK,W01001387,Caerphilly 007C,Investigation complete; no suspect identified
3ee3842439996cf515bcaff7aad0decf09a2b08323636864e28ccb95107c0438,2019-12,Gwent Police,Gwent Police,-2.979425,51.590773,On or near FAIROAK TERRACE,W01001692,Newport 011E,Investigation complete; no suspect identified
3efcb07aa4b0474e17f3fc5da167d3ab26bbcfdd95f800cd6142c01a7f1f1497,2019-12,Gwent Police,Gwent Police,-3.001473,51.596917,On or near BARRACK HILL,W01001684,Newport 006E,Investigation complete; no suspect identified
111d79796fb03b702a55e9bcfff68532ee346e701edd141877077f3216ad4d89,2019-12,Gwent Police,Gwent Police,-3.025525,51.687821,On or near HIGH STREET,W01001515,Torfaen 006B,Investigation complete; no suspect identified
3eeeed38535c409144484bfeb998932c359f181a516488d3d52a0ef0d9de4a67,2019-12,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Investigation complete; no suspect identified
f4369ed49bfe22c302db24dee4e61f343e0b5ed9d0151abb60bad7a7bebed3b3,2019-12,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Investigation complete; no suspect identified
467d0c106dc67ab4ad9ce8d6650e07528562fb933e8a271dc3d933a12773ddb9,2019-12,Gwent Police,Gwent Police,-3.000593,51.589713,On or near STANLEY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
825d9141c47f4c2e3dd7a821a40aab9f58f85ff0721aa41b2ce23a80ca2b1609,2019-12,Gwent Police,Gwent Police,-2.993170,51.583617,On or near COMMERCIAL STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
c045144a0aeccd6b03601fcb64d4c8a9c361f7c1091f67dcac9aa8543ab7acd3,2019-12,Gwent Police,Gwent Police,-3.066625,51.738940,On or near TY-ROSSER-GWYN,W01001483,Torfaen 002B,Investigation complete; no suspect identified
64adfc32e9e73f3ac4fb88278d86efd06638532133877c99e65674cb6263d877,2019-12,Gwent Police,Gwent Police,-3.157385,51.758662,On or near HENWAUN STREET,W01001445,Blaenau Gwent 005C,Investigation complete; no suspect identified
ef5187237218d8982f81692f0b3224999c48898b0bd68e76b555ecc704c52edf,2019-12,Gwent Police,Gwent Police,-3.085607,51.772565,On or near Supermarket,W01001489,Torfaen 001C,Investigation complete; no suspect identified
b63ea6ff923f91c92a246c9909e76e2d1ec07fcaa9f7a22bbed4c0a66ae080f5,2019-12,Gwent Police,Gwent Police,-2.967213,51.615952,On or near LODGE AVENUE,W01001626,Newport 001D,Investigation complete; no suspect identified
5134bca87a501cac1cc6ee23320d8b6d14045e8dfe8ae7227f3b3237725e4a46,2019-12,Gwent Police,Gwent Police,-2.995300,51.574095,On or near MENDALGIEF ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
dd89c43b6218ae0e5fc7ffed49e11a81d763eb14c69f6ffab801be11893b6823,2019-12,Gwent Police,Gwent Police,-2.995280,51.585056,On or near TALBOT LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
ae9ffd1d6796c7ed26ef11b0e04bfcdb2bad8be88432261b6abdb66e0d8a1f43,2019-12,Gwent Police,Gwent Police,-2.995280,51.585056,On or near TALBOT LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
b6add28b132e043406ea3c8b2c1772c2e1478fd94fff391dcb503af22af550f4,2019-12,Gwent Police,Gwent Police,-2.999241,51.583358,On or near CLIFTON ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
803ffea304445c1fcef664c32985865a16bfdd4a30d8af24d1e16c9b3dc8a0a9,2019-12,Gwent Police,Gwent Police,-3.096862,51.769943,On or near COITY TERRACE,W01001489,Torfaen 001C,Investigation complete; no suspect identified
00097b234b27bac573f72a7f9dfc885437d993b3e9ebabb6df57eeb9a22f7159,2019-12,Gwent Police,Gwent Police,-3.006988,51.576674,On or near AUBREY HAMES CLOSE,W01001686,Newport 014C,Investigation complete; no suspect identified
5b303090b56af517e51f164deb1f867dc229ac1bf14e8445d0ee6e3cd00834fe,2019-12,Gwent Police,Gwent Police,-2.977656,51.633408,On or near LAMB LANE,W01001509,Torfaen 013D,Investigation complete; no suspect identified
eea2e8b88df3e6d02331af0318b1603db61d3a3b5fd7b31a02bdf2202ab5e8d1,2019-12,Gwent Police,Gwent Police,-2.730168,51.810664,On or near TOWER VIEW,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
bd80f4a622d387dcbfae17a472a3fa3f112ee2a06219d8f6fcbc916911d4c3f7,2019-12,Gwent Police,Gwent Police,-3.055804,51.714005,On or near MACHINE MEADOW,W01001529,Torfaen 003B,Investigation complete; no suspect identified
be3f1b6549fedd9a7842cdfa4279cb23c0ebd34df252be73de1dd73825d59889,2019-12,Gwent Police,Gwent Police,-3.174959,51.730165,On or near A4046,W01001451,Blaenau Gwent 007B,Investigation complete; no suspect identified
2b2af828382b4b141a15b4f5f30af0e46125d3e71a9a11c22e33599a003fd82e,2019-12,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Investigation complete; no suspect identified
983833dd242d71c8030f6ad9e0c0ae51266af061099ce6bab7f8c3d0c387ba46,2019-12,Gwent Police,Gwent Police,-2.989342,51.573516,On or near CARLISLE STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
ab54aefc69f6b8d29adea4f2cc981cc1a32cbd0f702c73f022269da94acbccea,2019-12,Gwent Police,Gwent Police,-3.037727,51.699510,On or near Parking Area,W01001524,Torfaen 004D,Investigation complete; no suspect identified
8b276841a0b4b9be267ae376a538bc0314fb7e5c4e98ba3a0ac0749b9cff9cb4,2019-12,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
0a8da2b32560b6ee67039c1af228efda6011ef7b17082728612cefce4a7ea12d,2019-12,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
beee0b1840402fc402d6217a17dcba093cb6f3b0054f6e5597b9ede4d7a9fb62,2019-12,Gwent Police,Gwent Police,-2.981614,51.595232,On or near ANNESLEY ROAD,W01001675,Newport 007A,Investigation complete; no suspect identified
3e31987f65bbef520834d1973e8d93ef72abee3c4918c5ef4f58ae8e179a5891,2019-12,Gwent Police,Gwent Police,-3.009375,51.578272,On or near CAE PERLLAN ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
92890eb3dc5d23cf0e65dd4a1b6d35621006958055b14d84f7448e032821194d,2019-12,Gwent Police,Gwent Police,-3.622367,51.745465,On or near EDWARD STREET,W01000926,Neath Port Talbot 003C,Investigation complete; no suspect identified
b635eba85761d9fdcd16c198e43955e94dbc792b0fca4768e6de435d7636ee37,2019-12,Gwent Police,Gwent Police,-3.005654,51.642370,On or near LLANFRECHFA WAY,W01001508,Torfaen 013C,Investigation complete; no suspect identified
6b9a7956f0bfbdad1a90447857152cee82abea811c4c57a79b19c7a4e0621369,2019-12,Gwent Police,Gwent Police,-3.020694,51.653146,On or near Pedestrian Subway,W01001506,Torfaen 010A,Investigation complete; no suspect identified
8b7f3d80a106b203da64aea122f90badf03bdcd5745cf6b69a374a036ddf61e9,2019-12,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
9daaf42c795fa17f3c6452542dadf9d2e82aa8364ff50243f6b14fa6e04aac0a,2019-12,Gwent Police,Gwent Police,-2.977955,51.591549,On or near ALBERT AVENUE,W01001691,Newport 011D,Investigation complete; no suspect identified
63f6d6479eb431c2f6c3ecbf3c8df2d994b7ae995581ab1813fbf02d763f8544,2019-12,Gwent Police,Gwent Police,-3.024670,51.662139,On or near NEW STREET,W01001520,Torfaen 007B,Investigation complete; no suspect identified
8f1b93e995873d4834da0be40c1ff56356a8bcfc261a502f5d4c283c6813d277,2019-12,Gwent Police,Gwent Police,-3.007744,51.588024,On or near WESTFIELD ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
c6517d3c2afe727c6c99a41dc17ce07811425068b0fe93210bc19f49096581a1,2019-12,Gwent Police,Gwent Police,-2.996734,51.584225,On or near VICTORIA PLACE,W01001687,Newport 014D,Investigation complete; no suspect identified
05bb46b6af47fb055b853601bbc7590eb83f02120b77b429178044dcb1a2b06d,2019-12,Gwent Police,Gwent Police,-3.135666,51.648872,On or near GARN STREET,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
f2125c95ea777b2453b1ea248a0d6f089475ce80caee844d849b8d1723669512,2019-12,Gwent Police,Gwent Police,-2.968774,51.784627,On or near A40,W01001567,Monmouthshire 005B,Investigation complete; no suspect identified
d8efaeaae0cbc6b5bfef6b9f1d9e292faddf59ed8951791fab4ed314473f2893,2019-12,Gwent Police,Gwent Police,-2.678051,51.639468,On or near A48,W01001586,Monmouthshire 007D,Investigation complete; no suspect identified
46df822ae294083d243c8ecb3d17dd74143c18f5fce146d91e925de7b5a65116,2019-12,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
68346debec449222e632c4860417692bb02f063887a8845937a57c99629b17b2,2019-12,Gwent Police,Gwent Police,-3.218595,51.795547,On or near A4046,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
e16a553afe5188be1fd71f992f017396e8d3628c391beae9144e56a9ce0ccd80,2019-12,Gwent Police,Gwent Police,-2.970021,51.579620,On or near Petrol Station,W01001644,Newport 013C,Investigation complete; no suspect identified
8d9c62833ec044dd3cfbe4d04f7684c581f7e6513d4b2fe17320a18ecdfb6c9e,2019-12,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
dcc5350d8aa5ef57c12a21b13f7d6c9480da211b12349d25fc685a3fd43ff71d,2019-12,Gwent Police,Gwent Police,-3.084848,51.542360,On or near CHANNEL VIEW,W01001657,Newport 020C,Investigation complete; no suspect identified
77f20cf687b7320fe95c6d28e13e5669ef1cc8cb9c3575fd7b6c28c1a99e7122,2019-12,Gwent Police,Gwent Police,-3.020606,51.824668,On or near Supermarket,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
0578ed4b6cd6ab6962c3919d75a32737eed08c88a69953a7f687a66b77de9011,2019-12,Gwent Police,Gwent Police,-3.213547,51.588378,On or near CASTELL MORGRAIG,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
ca7e13aac6207718f45b619bc93faff5de161b5b7d1d6cfcb69458201a42d826,2019-12,Gwent Police,Gwent Police,-3.068603,51.533392,On or near OAKFIELDS,W01001658,Newport 020D,Investigation complete; no suspect identified
a5a8748ac378dd344304e4b03ffd5b2685e82b32c698b74bfd5e1afef216553a,2019-12,Gwent Police,Gwent Police,-3.009657,51.583179,On or near RISCA ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
0685935dd5c63d082bfa85c5c2a2aea7c0a0c79b996d1d009309ebf854e023bd,2019-12,Gwent Police,Gwent Police,-3.047484,51.708478,On or near OSBORNE ROAD,W01001540,Torfaen 004E,Investigation complete; no suspect identified
02afdb35e7a6dfb14a6d9f142fe0410796cd4d895578e727e0c836ccc619f96b,2019-12,Gwent Police,Gwent Police,-2.683963,51.635747,On or near Petrol Station,W01001586,Monmouthshire 007D,Investigation complete; no suspect identified
aa3eac63f79181c1cac736ce50a84bb0816006f4cf9c9000d0783908c930b9cf,2019-12,Gwent Police,Gwent Police,-3.159179,51.661230,On or near ST ANNE'S CLOSE,W01001380,Caerphilly 010A,Investigation complete; no suspect identified
e19137a9a0bde28324daf2ba5cc37d0f4f758006e40b5c15484cebd82d5e042d,2019-12,Gwent Police,Gwent Police,-2.994487,51.587085,On or near Supermarket,W01001687,Newport 014D,Investigation complete; no suspect identified
d08936ccd00b747ef470ea85067b8f7c5b4a459fdee4fc7d4eae08a5e5202957,2019-12,Gwent Police,Gwent Police,-3.105181,51.839899,On or near Parking Area,W01001904,Powys 018G,Investigation complete; no suspect identified
f7f6dbf523bfab6d5d5e811c0832fb1ee1f98f0bc020a75a089af1bd96748d3a,2019-12,Gwent Police,Gwent Police,-2.974840,51.589669,On or near KENSINGTON GROVE,W01001612,Newport 011B,Investigation complete; no suspect identified
